HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
58301,OTHER,,346,"$29,664.46 ","$21,733.07 "
,TOTAL,,346,"$29,664.46 ","$21,733.07 "
58321,OTHER,,5,$304.46 ,$243.56 
,TOTAL,,5,$304.46 ,$243.56 
58322,OTHER,,84,"$6,252.61 ","$4,618.53 "
,TOTAL,,84,"$6,252.61 ","$4,618.53 "
58323,OTHER,,48,$923.82 ,$702.97 
,TOTAL,,48,$923.82 ,$702.97 
58340,OTHER,,"6,385","$2,037,220.53 ","$1,586,731.01 "
,TOTAL,,"6,385","$2,037,220.53 ","$1,586,731.01 "
58345,OTHER,,18,"$3,765.08 ","$2,694.76 "
,TOTAL,,18,"$3,765.08 ","$2,694.76 "
58346,OTHER,,21,"$8,457.60 ","$6,766.10 "
,TOTAL,,21,"$8,457.60 ","$6,766.10 "
58350,SG,,5,"$1,522.09 ","$1,217.69 "
,OTHER,,96,"$4,567.39 ","$3,559.76 "
,TOTAL,,101,"$6,089.48 ","$4,777.45 "
58353,SG,,30,"$19,235.59 ","$13,890.66 "
,80'S,,2,$51.64 ,$41.31 
,OTHER,,376,"$78,011.95 ","$60,389.75 "
,TOTAL,,408,"$97,299.18 ","$74,321.72 "
58400,80'S,,63,"$2,344.09 ","$1,870.32 "
,OTHER,,173,"$40,497.22 ","$31,806.70 "
,TOTAL,,236,"$42,841.31 ","$33,677.02 "
58410,80'S,,1,$120.11 ,$96.09 
,OTHER,,14,"$8,117.77 ","$6,232.83 "
,TOTAL,,15,"$8,237.88 ","$6,328.92 "
58520,80'S,,4,$415.99 ,$332.80 
,OTHER,,14,"$7,836.30 ","$5,782.95 "
,TOTAL,,18,"$8,252.29 ","$6,115.75 "
58540,OTHER,,3,"$2,475.54 ","$1,980.43 "
,TOTAL,,3,"$2,475.54 ","$1,980.43 "
58545,SG,,3,"$4,004.41 ","$3,203.52 "
,80'S,,17,"$2,312.37 ","$1,735.69 "
,OTHER,,87,"$74,227.20 ","$58,475.17 "
,TOTAL,,107,"$80,543.98 ","$63,414.38 "
58546,OTHER,,4,"$4,894.69 ","$3,915.75 "
,TOTAL,,4,"$4,894.69 ","$3,915.75 "
58550,SG,,2,"$2,638.31 ","$2,110.65 "
,80'S,,"1,004","$128,637.92 ","$100,067.29 "
,OTHER,,"2,113","$1,641,764.14 ","$1,282,384.23 "
,TOTAL,,"3,119","$1,773,040.37 ","$1,384,562.17 "
58551,SG,,1,$845.07 ,$676.06 
,80'S,,5,$649.10 ,$396.51 
,OTHER,,11,"$8,933.31 ","$7,019.33 "
,TOTAL,,17,"$10,427.48 ","$8,091.90 "
58552,80'S,,843,"$108,401.25 ","$85,106.58 "
,OTHER,,"1,983","$1,536,457.46 ","$1,208,313.10 "
,TOTAL,,"2,826","$1,644,858.71 ","$1,293,419.68 "
58553,80'S,,23,"$3,913.66 ","$3,130.91 "
,OTHER,,51,"$51,483.02 ","$41,186.42 "
,TOTAL,,74,"$55,396.68 ","$44,317.33 "
58554,80'S,,58,"$9,823.66 ","$7,858.94 "
,OTHER,,142,"$143,988.28 ","$113,716.91 "
,TOTAL,,200,"$153,811.94 ","$121,575.85 "
58555,SG,,196,"$41,053.13 ","$32,683.91 "
,80'S,,3,$84.99 ,$67.99 
,OTHER,,"2,154","$318,123.64 ","$248,977.60 "
,TOTAL,,"2,353","$359,261.76 ","$281,729.50 "
58558,SG,,"4,735","$2,376,463.23 ","$1,876,480.65 "
,80'S,,4,$146.87 ,$117.50 
,OTHER,,"36,714","$9,501,941.29 ","$7,478,369.43 "
,TOTAL,,"41,453","$11,878,551.39 ","$9,354,967.58 "
58559,SG,,12,"$4,212.34 ","$3,361.30 "
,OTHER,,178,"$50,705.07 ","$40,163.64 "
,TOTAL,,190,"$54,917.41 ","$43,524.94 "
58560,80'S,,1,$64.74 ,$51.79 
,OTHER,,86,"$31,725.73 ","$25,042.56 "
,TOTAL,,87,"$31,790.47 ","$25,094.35 "
58561,SG,,87,"$38,343.75 ","$29,555.49 "
,80'S,,3,$226.19 ,$180.95 
,OTHER,,"1,021","$548,309.04 ","$429,919.66 "
,TOTAL,,"1,111","$586,878.98 ","$459,656.10 "
58562,OTHER,,75,"$21,011.90 ","$16,393.54 "
,TOTAL,,75,"$21,011.90 ","$16,393.54 "
58563,SG,,255,"$156,579.56 ","$122,624.38 "
,80'S,,4,$174.94 ,$139.96 
,OTHER,,"2,431","$784,902.27 ","$607,310.36 "
,TOTAL,,"2,690","$941,656.77 ","$730,074.70 "
58578,80'S,,15,"$2,721.37 ","$2,177.09 "
,OTHER,,133,"$91,080.42 ","$72,434.78 "
,TOTAL,,148,"$93,801.79 ","$74,611.87 "
58579,OTHER,,30,"$11,330.52 ","$9,064.40 "
,TOTAL,,30,"$11,330.52 ","$9,064.40 "
58600,80'S,,3,$112.78 ,$90.22 
,OTHER,,47,"$12,827.80 ","$10,120.58 "
,TOTAL,,50,"$12,940.58 ","$10,210.80 "
58605,80'S,,1,$31.38 ,$25.10 
,OTHER,,77,"$20,222.40 ","$15,785.43 "
,TOTAL,,78,"$20,253.78 ","$15,810.53 "
58611,80'S,,10,$124.77 ,$99.82 
,OTHER,,112,"$8,210.91 ","$6,431.19 "
,TOTAL,,122,"$8,335.68 ","$6,531.01 "
58615,OTHER,,6,"$1,780.87 ","$1,424.70 "
,TOTAL,,6,"$1,780.87 ","$1,424.70 "
58660,SG,,126,"$88,528.45 ","$69,506.96 "
,80'S,,307,"$25,929.45 ","$20,496.82 "
,OTHER,,"2,566","$1,472,661.56 ","$1,154,345.51 "
,TOTAL,,"2,999","$1,587,119.46 ","$1,244,349.29 "
58661,SG,,185,"$129,177.13 ","$100,645.72 "
,80'S,,"1,393","$132,884.69 ","$105,223.34 "
,OTHER,,"5,735","$3,347,945.49 ","$2,634,541.07 "
,TOTAL,,"7,313","$3,610,007.31 ","$2,840,410.13 "
58662,SG,,153,"$106,010.61 ","$81,320.93 "
,80'S,,171,"$17,050.10 ","$13,456.15 "
,OTHER,,"1,454","$904,864.57 ","$704,591.55 "
,TOTAL,,"1,778","$1,027,925.28 ","$799,368.63 "
58670,SG,,67,"$30,337.25 ","$23,557.10 "
,OTHER,,543,"$182,099.55 ","$141,287.64 "
,TOTAL,,610,"$212,436.80 ","$164,844.74 "
58671,SG,,35,"$17,086.25 ","$13,492.40 "
,OTHER,,356,"$118,190.99 ","$91,777.80 "
,TOTAL,,391,"$135,277.24 ","$105,270.20 "
58672,80'S,,1,$120.41 ,$96.33 
,OTHER,,5,"$3,413.24 ","$2,674.00 "
,TOTAL,,6,"$3,533.65 ","$2,770.33 "
58673,80'S,,4,$424.32 ,$339.46 
,OTHER,,42,"$32,476.89 ","$25,012.62 "
,TOTAL,,46,"$32,901.21 ","$25,352.08 "
58679,80'S,,1,$102.45 ,$81.96 
,OTHER,,14,"$5,634.30 ","$4,507.44 "
,TOTAL,,15,"$5,736.75 ","$4,589.40 "
58700,80'S,,114,"$9,109.84 ","$6,745.67 "
,OTHER,,393,"$191,719.59 ","$150,891.26 "
,TOTAL,,507,"$200,829.43 ","$157,636.93 "
58720,80'S,,"2,955","$252,092.81 ","$199,308.36 "
,OTHER,,"8,803","$4,496,871.69 ","$3,557,989.78 "
,TOTAL,,"11,758","$4,748,964.50 ","$3,757,298.14 "
58740,80'S,,463,"$50,448.56 ","$39,887.06 "
,OTHER,,"1,440","$917,208.16 ","$724,258.69 "
,TOTAL,,"1,903","$967,656.72 ","$764,145.75 "
58750,80'S,,4,$471.32 ,$377.05 
,OTHER,,11,"$7,838.84 ","$6,271.07 "
,TOTAL,,15,"$8,310.16 ","$6,648.12 "
58752,OTHER,,1,$605.04 ,$435.63 
,TOTAL,,1,$605.04 ,$435.63 
58760,80'S,,3,$246.63 ,$197.31 
,OTHER,,5,"$1,776.01 ","$1,420.80 "
,TOTAL,,8,"$2,022.64 ","$1,618.11 "
58770,80'S,,2,$149.29 ,$119.43 
,OTHER,,13,"$7,008.00 ","$5,606.40 "
,TOTAL,,15,"$7,157.29 ","$5,725.83 "
58800,OTHER,,59,"$16,262.36 ","$12,776.88 "
,TOTAL,,59,"$16,262.36 ","$12,776.88 "
58805,80'S,,10,$402.43 ,$321.95 
,OTHER,,115,"$31,344.27 ","$24,483.70 "
,TOTAL,,125,"$31,746.70 ","$24,805.65 "
58820,OTHER,,8,"$1,561.23 ","$1,249.00 "
,TOTAL,,8,"$1,561.23 ","$1,249.00 "
58822,80'S,,9,$526.25 ,$421.01 
,OTHER,,33,"$14,238.86 ","$10,978.71 "
,TOTAL,,42,"$14,765.11 ","$11,399.72 "
58823,80'S,,13,$302.74 ,$242.19 
,OTHER,,603,"$120,503.36 ","$95,479.54 "
,TOTAL,,616,"$120,806.10 ","$95,721.73 "
58825,80'S,,2,$146.91 ,$117.53 
,OTHER,,8,"$2,588.38 ","$2,070.72 "
,TOTAL,,10,"$2,735.29 ","$2,188.25 "
58900,SG,,2,$760.97 ,$608.78 
,80'S,,14,$526.30 ,$421.05 
,OTHER,,89,"$23,441.27 ","$18,753.00 "
,TOTAL,,105,"$24,728.54 ","$19,782.83 "
58920,80'S,,13,$877.04 ,$701.63 
,OTHER,,33,"$15,802.17 ","$12,251.22 "
,TOTAL,,46,"$16,679.21 ","$12,952.85 "
58925,80'S,,205,"$17,417.67 ","$13,569.96 "
,OTHER,,768,"$376,776.71 ","$297,544.60 "
,TOTAL,,973,"$394,194.38 ","$311,114.56 "
58940,80'S,,939,"$49,287.35 ","$38,989.71 "
,OTHER,,"3,156","$948,921.08 ","$752,270.39 "
,TOTAL,,"4,095","$998,208.43 ","$791,260.10 "
58943,80'S,,147,"$23,032.58 ","$17,980.00 "
,OTHER,,486,"$470,515.40 ","$371,469.92 "
,TOTAL,,633,"$493,547.98 ","$389,449.92 "
58950,80'S,,178,"$25,486.63 ","$20,242.79 "
,OTHER,,729,"$647,937.67 ","$516,447.69 "
,TOTAL,,907,"$673,424.30 ","$536,690.48 "
58951,80'S,,241,"$48,972.10 ","$38,770.56 "
,OTHER,,978,"$1,202,046.50 ","$957,148.99 "
,TOTAL,,"1,219","$1,251,018.60 ","$995,919.55 "
58952,80'S,,394,"$90,278.05 ","$71,954.69 "
,OTHER,,"1,664","$2,311,959.84 ","$1,844,073.29 "
,TOTAL,,"2,058","$2,402,237.89 ","$1,916,027.98 "
58953,80'S,,276,"$79,338.90 ","$62,884.29 "
,OTHER,,"1,444","$2,542,318.24 ","$2,022,759.41 "
,TOTAL,,"1,720","$2,621,657.14 ","$2,085,643.70 "
58954,80'S,,145,"$46,232.70 ","$36,884.20 "
,OTHER,,922,"$1,754,256.43 ","$1,397,601.60 "
,TOTAL,,"1,067","$1,800,489.13 ","$1,434,485.80 "
58960,80'S,,194,"$22,851.42 ","$18,116.07 "
,OTHER,,752,"$547,347.74 ","$436,379.16 "
,TOTAL,,946,"$570,199.16 ","$454,495.23 "
58970,OTHER,,7,"$1,678.86 ","$1,343.10 "
,TOTAL,,7,"$1,678.86 ","$1,343.10 "
58974,OTHER,,1,$182.49 ,$145.99 
,TOTAL,,1,$182.49 ,$145.99 
58999,80'S,,48,"$5,931.94 ","$4,745.56 "
,OTHER,,463,"$186,324.95 ","$148,816.28 "
,TOTAL,,511,"$192,256.89 ","$153,561.84 "
59000,OTHER,MATERNITY,721,"$72,579.90 ","$54,272.62 "
,TOTAL,,721,"$72,579.90 ","$54,272.62 "
59001,OTHER,,12,"$1,666.83 ","$1,325.96 "
,TOTAL,,12,"$1,666.83 ","$1,325.96 "
59012,OTHER,,5,$617.10 ,$493.67 
,TOTAL,,5,$617.10 ,$493.67 
59015,OTHER,,24,"$3,510.42 ","$2,493.86 "
,TOTAL,,24,"$3,510.42 ","$2,493.86 "
59020,OTHER,,70,"$2,630.94 ","$2,076.10 "
,TOTAL,,70,"$2,630.94 ","$2,076.10 "
59025,OTHER,,"10,512","$350,021.32 ","$264,623.40 "
,TOTAL,,"10,512","$350,021.32 ","$264,623.40 "
59030,OTHER,,8,$603.04 ,$482.44 
,TOTAL,,8,$603.04 ,$482.44 
59050,OTHER,,23,"$1,166.72 ",$894.42 
,TOTAL,,23,"$1,166.72 ",$894.42 
59051,OTHER,,112,"$4,415.63 ","$3,319.93 "
,TOTAL,,112,"$4,415.63 ","$3,319.93 "
59100,OTHER,,14,"$5,413.70 ","$4,330.95 "
,TOTAL,,14,"$5,413.70 ","$4,330.95 "
59120,80'S,,11,"$1,054.00 ",$754.48 
,OTHER,,65,"$40,480.09 ","$31,387.26 "
,TOTAL,,76,"$41,534.09 ","$32,141.74 "
59121,OTHER,,3,"$2,095.81 ","$1,676.65 "
,TOTAL,,3,"$2,095.81 ","$1,676.65 "
59130,OTHER,,2,"$1,469.04 ","$1,175.23 "
,TOTAL,,2,"$1,469.04 ","$1,175.23 "
59135,80'S,,1,$123.56 ,$98.85 
,OTHER,,1,$772.23 ,$617.78 
,TOTAL,,2,$895.79 ,$716.63 
59136,OTHER,,1,$708.80 ,$567.04 
,TOTAL,,1,$708.80 ,$567.04 
59140,80'S,,1,$57.12 ,$45.70 
,OTHER,,3,$983.84 ,$787.08 
,TOTAL,,4,"$1,040.96 ",$832.78 
59150,80'S,,5,$609.82 ,$487.86 
,OTHER,,29,"$18,542.34 ","$14,535.59 "
,TOTAL,,34,"$19,152.16 ","$15,023.45 "
59151,80'S,,8,$833.78 ,$645.86 
,OTHER,,98,"$63,661.58 ","$50,212.32 "
,TOTAL,,106,"$64,495.36 ","$50,858.18 "
59160,SG,,1,$491.55 ,$393.24 
,OTHER,,70,"$11,696.77 ","$9,225.81 "
,TOTAL,,71,"$12,188.32 ","$9,619.05 "
59200,OTHER,,306,"$20,726.43 ","$15,465.23 "
,TOTAL,,306,"$20,726.43 ","$15,465.23 "
59300,OTHER,,53,"$5,053.44 ","$3,929.54 "
,TOTAL,,53,"$5,053.44 ","$3,929.54 "
59320,SG,,1,$330.94 ,$80.00 
,OTHER,,90,"$13,411.31 ","$10,220.77 "
,TOTAL,,91,"$13,742.25 ","$10,300.77 "
59350,OTHER,,2,$289.69 ,$231.75 
,TOTAL,,2,$289.69 ,$231.75 
59400,OTHER,,"2,964","$4,490,418.94 ","$3,474,592.51 "
,TOTAL,,"2,964","$4,490,418.94 ","$3,474,592.51 "
59409,OTHER,,"1,090","$832,680.21 ","$655,730.95 "
,TOTAL,,"1,090","$832,680.21 ","$655,730.95 "
59410,OTHER,,940,"$791,338.88 ","$620,429.95 "
,TOTAL,,940,"$791,338.88 ","$620,429.95 "
59412,OTHER,,32,"$3,302.95 ","$2,539.46 "
,TOTAL,,32,"$3,302.95 ","$2,539.46 "
59414,OTHER,,27,"$2,329.29 ","$1,710.28 "
,TOTAL,,27,"$2,329.29 ","$1,710.28 "
59425,OTHER,,"1,744","$239,428.10 ","$184,017.19 "
,TOTAL,,"1,744","$239,428.10 ","$184,017.19 "
59426,OTHER,,"1,604","$370,969.07 ","$288,942.37 "
,TOTAL,,"1,604","$370,969.07 ","$288,942.37 "
59430,OTHER,,869,"$90,932.55 ","$67,280.93 "
,TOTAL,,869,"$90,932.55 ","$67,280.93 "
59510,80'S,,1,$276.58 ,$221.26 
,OTHER,,"1,921","$3,346,573.96 ","$2,604,140.38 "
,TOTAL,,"1,922","$3,346,850.54 ","$2,604,361.64 "
59514,80'S,,765,"$109,487.64 ","$85,141.55 "
,OTHER,,762,"$650,323.30 ","$514,927.36 "
,TOTAL,,"1,527","$759,810.94 ","$600,068.91 "
59515,OTHER,,696,"$694,949.31 ","$551,796.95 "
,TOTAL,,696,"$694,949.31 ","$551,796.95 "
59525,80'S,,1,$79.48 ,$63.58 
,OTHER,,9,"$4,205.17 ","$3,364.14 "
,TOTAL,,10,"$4,284.65 ","$3,427.72 "
59610,OTHER,,75,"$121,357.68 ","$94,535.86 "
,TOTAL,,75,"$121,357.68 ","$94,535.86 "
59612,OTHER,,25,"$21,515.23 ","$17,052.18 "
,TOTAL,,25,"$21,515.23 ","$17,052.18 "
59614,OTHER,,21,"$20,145.41 ","$15,981.41 "
,TOTAL,,21,"$20,145.41 ","$15,981.41 "
59618,80'S,,2,$623.20 ,$498.56 
,OTHER,,19,"$34,873.14 ","$27,795.61 "
,TOTAL,,21,"$35,496.34 ","$28,294.17 "
59620,80'S,,5,$826.27 ,$661.02 
,OTHER,,10,"$10,082.24 ","$7,850.74 "
,TOTAL,,15,"$10,908.51 ","$8,511.76 "
59622,80'S,,1,$178.46 ,$142.77 
,OTHER,,9,"$9,719.95 ","$7,775.96 "
,TOTAL,,10,"$9,898.41 ","$7,918.73 "
59812,SG,,2,"$1,463.58 ",$590.43 
,OTHER,,402,"$100,313.39 ","$78,838.51 "
,TOTAL,,404,"$101,776.97 ","$79,428.94 "
59820,SG,,23,"$16,770.57 ","$12,922.18 "
,OTHER,,522,"$137,092.44 ","$105,206.56 "
,TOTAL,,545,"$153,863.01 ","$118,128.74 "
59821,SG,,1,$682.39 ,$545.91 
,OTHER,,35,"$9,710.51 ","$7,611.56 "
,TOTAL,,36,"$10,392.90 ","$8,157.47 "
59830,OTHER,,4,"$1,769.64 ","$1,415.71 "
,TOTAL,,4,"$1,769.64 ","$1,415.71 "
59840,OTHER,,44,"$9,618.58 ","$7,515.09 "
,TOTAL,,44,"$9,618.58 ","$7,515.09 "
59841,OTHER,,15,"$5,558.78 ","$4,251.14 "
,TOTAL,,15,"$5,558.78 ","$4,251.14 "
59851,OTHER,,1,$399.77 ,$319.82 
,TOTAL,,1,$399.77 ,$319.82 
59855,OTHER,,4,"$1,215.43 ",$972.35 
,TOTAL,,4,"$1,215.43 ",$972.35 
59856,OTHER,,6,"$2,672.74 ","$2,138.20 "
,TOTAL,,6,"$2,672.74 ","$2,138.20 "
59870,OTHER,,6,"$2,147.35 ","$1,717.88 "
,TOTAL,,6,"$2,147.35 ","$1,717.88 "
59871,OTHER,,16,"$1,533.40 ","$1,223.07 "
,TOTAL,,16,"$1,533.40 ","$1,223.07 "
59899,OTHER,,4,$349.51 ,$223.92 
,TOTAL,,4,$349.51 ,$223.92 
60000,OTHER,ENDOCRINE,26,"$1,696.28 ","$1,314.38 "
,TOTAL,,26,"$1,696.28 ","$1,314.38 "
60001,OTHER,,"6,868","$185,100.10 ","$138,899.89 "
,TOTAL,,"6,868","$185,100.10 ","$138,899.89 "
60100,OTHER,,"18,608","$1,773,628.04 ","$1,386,137.76 "
,TOTAL,,"18,608","$1,773,628.04 ","$1,386,137.76 "
60200,SG,,9,"$3,931.56 ","$3,145.24 "
,80'S,,190,"$13,975.94 ","$10,987.72 "
,OTHER,,"1,826","$966,289.21 ","$767,496.82 "
,TOTAL,,"2,025","$984,196.71 ","$781,629.78 "
60210,80'S,,489,"$45,898.00 ","$36,438.72 "
,OTHER,,"1,809","$974,672.07 ","$774,919.13 "
,TOTAL,,"2,298","$1,020,570.07 ","$811,357.85 "
60212,80'S,,76,"$11,192.62 ","$8,920.96 "
,OTHER,,298,"$259,658.62 ","$203,634.70 "
,TOTAL,,374,"$270,851.24 ","$212,555.66 "
60220,SG,,32,"$14,166.19 ","$11,160.03 "
,80'S,,"2,136","$237,174.88 ","$186,701.68 "
,OTHER,,"7,154","$4,690,285.00 ","$3,703,044.27 "
,TOTAL,,"9,322","$4,941,626.07 ","$3,900,905.98 "
60225,SG,,7,"$3,632.16 ","$2,905.72 "
,80'S,,327,"$43,243.78 ","$34,439.13 "
,OTHER,,"1,178","$920,949.18 ","$727,594.19 "
,TOTAL,,"1,512","$967,825.12 ","$764,939.04 "
60240,80'S,,"1,309","$199,273.00 ","$157,399.67 "
,OTHER,,"4,817","$4,408,801.60 ","$3,486,436.40 "
,TOTAL,,"6,126","$4,608,074.60 ","$3,643,836.07 "
60252,80'S,,195,"$37,904.40 ","$29,827.93 "
,OTHER,,712,"$832,853.09 ","$661,241.46 "
,TOTAL,,907,"$870,757.49 ","$691,069.39 "
60254,80'S,,51,"$13,216.12 ","$10,572.92 "
,OTHER,,240,"$383,453.45 ","$306,556.24 "
,TOTAL,,291,"$396,669.57 ","$317,129.16 "
60260,80'S,,206,"$33,680.29 ","$26,774.38 "
,OTHER,,831,"$806,080.28 ","$640,511.66 "
,TOTAL,,"1,037","$839,760.57 ","$667,286.04 "
60270,80'S,,63,"$12,179.14 ","$9,743.28 "
,OTHER,,256,"$270,853.27 ","$216,510.77 "
,TOTAL,,319,"$283,032.41 ","$226,254.05 "
60271,80'S,,196,"$30,991.91 ","$24,630.98 "
,OTHER,,852,"$826,293.42 ","$652,767.91 "
,TOTAL,,"1,048","$857,285.33 ","$677,398.89 "
60280,SG,,27,"$16,153.51 ","$12,919.19 "
,80'S,,45,"$2,841.86 ","$2,170.51 "
,OTHER,,341,"$131,897.49 ","$104,445.75 "
,TOTAL,,413,"$150,892.86 ","$119,535.45 "
60281,OTHER,,14,"$5,042.08 ","$4,033.65 "
,TOTAL,,14,"$5,042.08 ","$4,033.65 "
60500,80'S,,"3,045","$444,226.16 ","$350,919.66 "
,OTHER,,"12,946","$11,338,903.29 ","$8,988,221.03 "
,TOTAL,,"15,991","$11,783,129.45 ","$9,339,140.69 "
60502,80'S,,107,"$19,804.95 ","$15,763.84 "
,OTHER,,582,"$648,001.51 ","$515,994.84 "
,TOTAL,,689,"$667,806.46 ","$531,758.68 "
60505,80'S,,47,"$9,552.21 ","$7,523.65 "
,OTHER,,148,"$181,942.45 ","$144,669.68 "
,TOTAL,,195,"$191,494.66 ","$152,193.33 "
60512,80'S,,287,"$10,810.41 ","$8,490.70 "
,OTHER,,"1,759","$408,519.07 ","$323,009.96 "
,TOTAL,,"2,046","$419,329.48 ","$331,500.66 "
60520,80'S,,59,"$8,326.55 ","$6,661.25 "
,OTHER,,284,"$245,474.75 ","$193,629.61 "
,TOTAL,,343,"$253,801.30 ","$200,290.86 "
60521,80'S,,61,"$8,922.78 ","$7,121.65 "
,OTHER,,278,"$243,606.61 ","$192,998.59 "
,TOTAL,,339,"$252,529.39 ","$200,120.24 "
60522,80'S,,30,"$6,092.64 ","$4,737.78 "
,OTHER,,152,"$192,289.59 ","$152,162.77 "
,TOTAL,,182,"$198,382.23 ","$156,900.55 "
60540,80'S,,311,"$36,716.75 ","$29,118.24 "
,OTHER,,863,"$631,583.59 ","$499,951.77 "
,TOTAL,,"1,174","$668,300.34 ","$529,070.01 "
60545,80'S,,63,"$9,921.58 ","$7,729.98 "
,OTHER,,192,"$177,732.50 ","$140,601.37 "
,TOTAL,,255,"$187,654.08 ","$148,331.35 "
60600,80'S,,43,"$7,873.49 ","$6,298.78 "
,OTHER,,148,"$157,937.63 ","$125,483.03 "
,TOTAL,,191,"$165,811.12 ","$131,781.81 "
60605,80'S,,7,"$1,620.87 ","$1,296.71 "
,OTHER,,36,"$47,764.18 ","$38,088.13 "
,TOTAL,,43,"$49,385.05 ","$39,384.84 "
60650,80'S,,172,"$29,394.30 ","$23,515.55 "
,OTHER,,573,"$592,105.59 ","$470,544.14 "
,TOTAL,,745,"$621,499.89 ","$494,059.69 "
60659,OTHER,,12,"$9,135.84 ","$7,308.69 "
,TOTAL,,12,"$9,135.84 ","$7,308.69 "
60699,80'S,,16,"$1,367.82 ","$1,094.24 "
,OTHER,,150,"$61,000.27 ","$48,760.64 "
,TOTAL,,166,"$62,368.09 ","$49,854.88 "
61000,OTHER,,150,"$3,521.47 ","$2,605.19 "
,TOTAL,,150,"$3,521.47 ","$2,605.19 "
61001,OTHER,,38,"$1,290.43 ",$943.68 
,TOTAL,,38,"$1,290.43 ",$943.68 
61020,OTHER,,490,"$53,350.85 ","$42,403.46 "
,TOTAL,,490,"$53,350.85 ","$42,403.46 "
61026,OTHER,,421,"$48,406.04 ","$38,444.69 "
,TOTAL,,421,"$48,406.04 ","$38,444.69 "
61050,SG,,1,$356.07 ,$284.86 
,OTHER,,188,"$19,954.63 ","$15,287.58 "
,TOTAL,,189,"$20,310.70 ","$15,572.44 "
61055,SG,,50,"$16,312.28 ","$13,046.85 "
,OTHER,,"1,864","$243,422.48 ","$190,617.88 "
,TOTAL,,"1,914","$259,734.76 ","$203,664.73 "
61070,SG,,6,"$1,814.68 ","$1,292.95 "
,OTHER,,"2,337","$171,178.28 ","$133,867.33 "
,TOTAL,,"2,343","$172,992.96 ","$135,160.28 "
61105,OTHER,,127,"$38,448.93 ","$30,631.10 "
,TOTAL,,127,"$38,448.93 ","$30,631.10 "
61107,OTHER,,"3,287","$1,105,368.71 ","$877,103.85 "
,TOTAL,,"3,287","$1,105,368.71 ","$877,103.85 "
61108,OTHER,,701,"$436,119.84 ","$347,415.45 "
,TOTAL,,701,"$436,119.84 ","$347,415.45 "
61120,80'S,,1,$47.74 ,$38.19 
,OTHER,,86,"$41,743.55 ","$33,394.85 "
,TOTAL,,87,"$41,791.29 ","$33,433.04 "
61140,80'S,,41,"$6,301.34 ","$5,025.40 "
,OTHER,,401,"$360,124.30 ","$286,952.84 "
,TOTAL,,442,"$366,425.64 ","$291,978.24 "
61150,OTHER,,62,"$64,789.71 ","$51,056.91 "
,TOTAL,,62,"$64,789.71 ","$51,056.91 "
61151,OTHER,,12,"$8,380.54 ","$6,704.45 "
,TOTAL,,12,"$8,380.54 ","$6,704.45 "
61154,80'S,,343,"$53,027.13 ","$42,421.66 "
,OTHER,,"8,056","$7,541,551.19 ","$6,007,339.21 "
,TOTAL,,"8,399","$7,594,578.32 ","$6,049,760.87 "
61156,80'S,,38,"$5,927.73 ","$4,742.18 "
,OTHER,,156,"$144,589.26 ","$115,382.72 "
,TOTAL,,194,"$150,516.99 ","$120,124.90 "
61210,OTHER,,"1,751","$675,853.11 ","$535,132.92 "
,TOTAL,,"1,751","$675,853.11 ","$535,132.92 "
61215,OTHER,,310,"$102,517.18 ","$81,365.71 "
,TOTAL,,310,"$102,517.18 ","$81,365.71 "
61250,80'S,,2,$184.97 ,$147.98 
,OTHER,,22,"$14,394.37 ","$11,127.51 "
,TOTAL,,24,"$14,579.34 ","$11,275.49 "
61253,80'S,,1,$114.36 ,$91.49 
,OTHER,,8,"$5,467.46 ","$4,373.96 "
,TOTAL,,9,"$5,581.82 ","$4,465.45 "
61304,80'S,,34,"$7,489.04 ","$5,889.52 "
,OTHER,,288,"$359,302.90 ","$283,833.97 "
,TOTAL,,322,"$366,791.94 ","$289,723.49 "
61305,80'S,,4,"$1,159.67 ",$927.74 
,OTHER,,39,"$55,454.73 ","$43,444.67 "
,TOTAL,,43,"$56,614.40 ","$44,372.41 "
61312,80'S,,807,"$200,024.61 ","$159,624.88 "
,OTHER,,"9,768","$13,631,300.13 ","$10,857,151.31 "
,TOTAL,,"10,575","$13,831,324.74 ","$11,016,776.19 "
61313,80'S,,234,"$58,308.60 ","$45,897.85 "
,OTHER,,"2,530","$3,617,765.72 ","$2,873,590.14 "
,TOTAL,,"2,764","$3,676,074.32 ","$2,919,487.99 "
61314,80'S,,43,"$9,163.43 ","$7,311.25 "
,OTHER,,402,"$518,094.59 ","$413,341.49 "
,TOTAL,,445,"$527,258.02 ","$420,652.74 "
61315,80'S,,71,"$20,121.16 ","$15,915.62 "
,OTHER,,724,"$1,165,443.81 ","$928,842.86 "
,TOTAL,,795,"$1,185,564.97 ","$944,758.48 "
61316,OTHER,,31,"$2,713.52 ","$2,170.86 "
,TOTAL,,31,"$2,713.52 ","$2,170.86 "
61320,80'S,,26,"$6,427.99 ","$5,142.35 "
,OTHER,,267,"$376,852.01 ","$298,643.25 "
,TOTAL,,293,"$383,280.00 ","$303,785.60 "
61321,80'S,,1,$274.99 ,$219.99 
,OTHER,,26,"$41,084.18 ","$31,599.17 "
,TOTAL,,27,"$41,359.17 ","$31,819.16 "
61322,80'S,,7,"$1,810.80 ","$1,448.64 "
