HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
49500,80'S,,4,$129.73 ,$103.78 
,OTHER,,17,"$6,084.78 ","$4,867.83 "
,TOTAL,,21,"$6,214.51 ","$4,971.61 "
49501,OTHER,,18,"$7,411.39 ","$5,929.13 "
,TOTAL,,18,"$7,411.39 ","$5,929.13 "
49505,SG,,"2,420","$1,870,104.59 ","$1,470,259.48 "
,80'S,,"3,122","$214,153.73 ","$169,277.54 "
,OTHER,,"94,318","$42,993,332.14 ","$33,883,968.29 "
,TOTAL,,"99,860","$45,077,590.46 ","$35,523,505.31 "
49507,SG,,135,"$176,485.54 ","$139,124.11 "
,80'S,,707,"$58,892.83 ","$46,540.96 "
,OTHER,,"12,646","$6,771,321.68 ","$5,361,208.59 "
,TOTAL,,"13,488","$7,006,700.05 ","$5,546,873.66 "
49520,SG,,220,"$232,096.42 ","$181,934.36 "
,80'S,,416,"$35,032.29 ","$27,550.64 "
,OTHER,,"10,863","$6,038,844.85 ","$4,763,376.83 "
,TOTAL,,"11,499","$6,305,973.56 ","$4,972,861.83 "
49521,SG,,19,"$25,344.79 ","$19,882.47 "
,80'S,,161,"$16,842.93 ","$13,315.38 "
,OTHER,,"2,995","$1,911,814.29 ","$1,512,819.31 "
,TOTAL,,"3,175","$1,954,002.01 ","$1,546,017.16 "
49525,SG,,71,"$55,551.72 ","$43,563.82 "
,80'S,,120,"$9,457.89 ","$7,501.70 "
,OTHER,,"2,703","$1,355,885.09 ","$1,069,061.73 "
,TOTAL,,"2,894","$1,420,894.70 ","$1,120,127.25 "
49540,SG,,2,"$1,275.01 ","$1,020.01 "
,80'S,,16,"$1,293.59 ",$998.45 
,OTHER,,156,"$79,588.53 ","$61,748.94 "
,TOTAL,,174,"$82,157.13 ","$63,767.40 "
49550,SG,,52,"$41,727.68 ","$32,952.57 "
,80'S,,76,"$4,731.08 ","$3,755.54 "
,OTHER,,"1,949","$898,392.17 ","$709,800.71 "
,TOTAL,,"2,077","$944,850.93 ","$746,508.82 "
49553,SG,,19,"$24,909.19 ","$19,741.02 "
,80'S,,174,"$11,799.47 ","$9,298.27 "
,OTHER,,"3,233","$1,497,798.96 ","$1,187,994.93 "
,TOTAL,,"3,426","$1,534,507.62 ","$1,217,034.22 "
49555,SG,,3,"$2,478.13 ","$1,982.50 "
,80'S,,11,$773.81 ,$619.06 
,OTHER,,171,"$79,777.85 ","$63,156.43 "
,TOTAL,,185,"$83,029.79 ","$65,757.99 "
49557,SG,,2,"$2,634.96 ","$2,107.97 "
,80'S,,15,"$1,307.92 ","$1,046.36 "
,OTHER,,363,"$195,907.90 ","$154,366.94 "
,TOTAL,,380,"$199,850.78 ","$157,521.27 "
49560,SG,,277,"$161,571.76 ","$126,973.02 "
,80'S,,"3,305","$296,708.63 ","$234,363.59 "
,OTHER,,"39,586","$22,089,331.09 ","$17,418,219.51 "
,TOTAL,,"43,168","$22,547,611.48 ","$17,779,556.12 "
49561,SG,,115,"$151,362.32 ","$120,488.70 "
,80'S,,"1,648","$191,779.50 ","$151,782.71 "
,OTHER,,"16,311","$11,693,737.92 ","$9,253,826.33 "
,TOTAL,,"18,074","$12,036,879.74 ","$9,526,097.74 "
49565,SG,,52,"$29,764.08 ","$23,223.80 "
,80'S,,918,"$87,756.28 ","$69,010.43 "
,OTHER,,"9,492","$5,452,242.01 ","$4,293,944.23 "
,TOTAL,,"10,462","$5,569,762.37 ","$4,386,178.46 "
49566,SG,,16,"$21,103.65 ","$16,808.87 "
,80'S,,544,"$64,331.39 ","$50,432.09 "
,OTHER,,"5,088","$3,597,564.94 ","$2,840,089.28 "
,TOTAL,,"5,648","$3,682,999.98 ","$2,907,330.24 "
49568,SG,,317,"$274,875.49 ","$217,251.43 "
,80'S,,"3,445","$133,426.66 ","$105,771.44 "
,OTHER,,"47,279","$11,648,783.72 ","$9,217,177.72 "
,TOTAL,,"51,041","$12,057,085.87 ","$9,540,200.59 "
49570,SG,,25,"$18,117.23 ","$14,385.81 "
,80'S,,57,"$2,322.76 ","$1,802.73 "
,OTHER,,998,"$329,725.35 ","$258,384.65 "
,TOTAL,,"1,080","$350,165.34 ","$274,573.19 "
49572,SG,,18,"$23,651.40 ","$18,084.64 "
,80'S,,62,"$3,599.17 ","$2,879.31 "
,OTHER,,735,"$298,037.30 ","$237,013.08 "
,TOTAL,,815,"$325,287.87 ","$257,977.03 "
49580,80'S,,3,$61.02 ,$48.81 
,OTHER,,11,"$1,375.23 ","$1,100.18 "
,TOTAL,,14,"$1,436.25 ","$1,148.99 "
49582,80'S,,5,$287.12 ,$229.70 
,OTHER,,17,"$7,599.19 ","$6,079.37 "
,TOTAL,,22,"$7,886.31 ","$6,309.07 "
49585,SG,,493,"$341,908.23 ","$266,158.39 "
,80'S,,"1,427","$55,451.18 ","$43,857.37 "
,OTHER,,"25,326","$7,731,565.18 ","$6,076,661.43 "
,TOTAL,,"27,246","$8,128,924.59 ","$6,386,677.19 "
49587,SG,,184,"$235,063.47 ","$183,913.46 "
,80'S,,587,"$31,570.21 ","$25,086.78 "
,OTHER,,"10,160","$4,223,894.97 ","$3,321,308.72 "
,TOTAL,,"10,931","$4,490,528.65 ","$3,530,308.96 "
49590,SG,,22,"$12,897.13 ","$10,287.02 "
,80'S,,93,"$6,107.87 ","$4,877.44 "
,OTHER,,"1,267","$546,507.85 ","$433,815.48 "
,TOTAL,,"1,382","$565,512.85 ","$448,979.94 "
49600,80'S,,3,$139.84 ,$111.87 
,OTHER,,44,"$17,297.42 ","$13,680.91 "
,TOTAL,,47,"$17,437.26 ","$13,792.78 "
49605,80'S,,1,$686.11 ,$548.89 
,OTHER,,14,"$54,325.89 ","$40,989.00 "
,TOTAL,,15,"$55,012.00 ","$41,537.89 "
49606,80'S,,1,$185.74 ,$148.59 
,OTHER,,26,"$22,212.05 ","$17,769.63 "
,TOTAL,,27,"$22,397.79 ","$17,918.22 "
49610,80'S,,1,$53.67 ,$42.94 
,OTHER,,1,$407.16 ,$325.73 
,TOTAL,,2,$460.83 ,$368.67 
49650,SG,,431,"$371,216.57 ","$293,668.36 "
,80'S,,"1,508","$90,004.59 ","$71,132.02 "
,OTHER,,"19,880","$7,760,601.60 ","$6,117,559.74 "
,TOTAL,,"21,819","$8,221,822.76 ","$6,482,360.12 "
49651,SG,,52,"$62,727.01 ","$49,619.99 "
,80'S,,258,"$19,526.19 ","$15,383.81 "
,OTHER,,"3,103","$1,493,239.02 ","$1,170,351.54 "
,TOTAL,,"3,413","$1,575,492.22 ","$1,235,355.34 "
49659,80'S,,"1,355","$166,909.90 ","$132,636.28 "
,OTHER,,"11,594","$7,995,797.77 ","$6,348,019.55 "
,TOTAL,,"12,949","$8,162,707.67 ","$6,480,655.83 "
49900,80'S,,118,"$11,495.86 ","$9,187.81 "
,OTHER,,"1,790","$1,042,304.66 ","$830,417.46 "
,TOTAL,,"1,908","$1,053,800.52 ","$839,605.27 "
49904,80'S,,1,$197.31 ,$157.85 
,OTHER,,216,"$225,479.76 ","$180,019.36 "
,TOTAL,,217,"$225,677.07 ","$180,177.21 "
49905,80'S,,371,"$18,973.46 ","$15,131.69 "
,OTHER,,"2,407","$746,844.74 ","$594,707.11 "
,TOTAL,,"2,778","$765,818.20 ","$609,838.80 "
49906,OTHER,,4,"$4,557.19 ","$3,645.75 "
,TOTAL,,4,"$4,557.19 ","$3,645.75 "
49999,80'S,,2,"$2,206.80 ","$1,765.44 "
,OTHER,,"1,324","$496,731.93 ","$395,826.87 "
,TOTAL,,"1,326","$498,938.73 ","$397,592.31 "
50010,80'S,URINARY,41,"$3,171.58 ","$2,514.54 "
,OTHER,,174,"$86,250.08 ","$68,058.40 "
,TOTAL,,215,"$89,421.66 ","$70,572.94 "
50020,OTHER,,130,"$96,568.57 ","$76,208.48 "
,TOTAL,,130,"$96,568.57 ","$76,208.48 "
50021,OTHER,,783,"$133,220.20 ","$105,636.68 "
,TOTAL,,783,"$133,220.20 ","$105,636.68 "
50040,OTHER,,151,"$110,240.39 ","$88,120.65 "
,TOTAL,,151,"$110,240.39 ","$88,120.65 "
50045,80'S,,3,$269.51 ,$215.61 
,OTHER,,16,"$11,495.16 ","$9,196.13 "
,TOTAL,,19,"$11,764.67 ","$9,411.74 "
50060,80'S,,15,"$2,044.44 ","$1,635.57 "
,OTHER,,70,"$63,672.07 ","$50,141.03 "
,TOTAL,,85,"$65,716.51 ","$51,776.60 "
50065,OTHER,,4,"$4,030.38 ","$3,224.30 "
,TOTAL,,4,"$4,030.38 ","$3,224.30 "
50070,80'S,,1,$188.46 ,$150.77 
,OTHER,,2,"$1,840.84 ","$1,472.67 "
,TOTAL,,3,"$2,029.30 ","$1,623.44 "
50075,80'S,,11,"$2,491.20 ","$1,992.96 "
,OTHER,,33,"$45,245.55 ","$36,088.43 "
,TOTAL,,44,"$47,736.75 ","$38,081.39 "
50080,80'S,,3,$433.14 ,$346.51 
,OTHER,,"1,498","$1,213,271.75 ","$962,204.76 "
,TOTAL,,"1,501","$1,213,704.89 ","$962,551.27 "
50081,80'S,,259,"$51,496.42 ","$40,803.77 "
,OTHER,,"2,695","$3,255,356.54 ","$2,569,874.64 "
,TOTAL,,"2,954","$3,306,852.96 ","$2,610,678.41 "
50100,80'S,,4,$458.88 ,$367.10 
,OTHER,,8,"$5,679.79 ","$4,543.84 "
,TOTAL,,12,"$6,138.67 ","$4,910.94 "
50120,80'S,,3,$356.15 ,$284.92 
,OTHER,,12,"$9,044.47 ","$7,235.58 "
,TOTAL,,15,"$9,400.62 ","$7,520.50 "
50125,OTHER,,3,"$2,518.84 ","$2,015.08 "
,TOTAL,,3,"$2,518.84 ","$2,015.08 "
50130,80'S,,28,"$3,709.45 ","$2,953.58 "
,OTHER,,67,"$56,027.90 ","$43,992.25 "
,TOTAL,,95,"$59,737.35 ","$46,945.83 "
50135,80'S,,4,$674.97 ,$539.98 
,OTHER,,13,"$12,281.23 ","$9,824.98 "
,TOTAL,,17,"$12,956.20 ","$10,364.96 "
50200,SG,,3,$959.94 ,$767.94 
,OTHER,,"26,643","$3,691,675.63 ","$2,889,438.55 "
,TOTAL,,"26,646","$3,692,635.57 ","$2,890,206.49 "
50205,80'S,,153,"$10,117.38 ","$7,968.77 "
,OTHER,,"1,000","$421,160.20 ","$331,473.11 "
,TOTAL,,"1,153","$431,277.58 ","$339,441.88 "
50220,80'S,,806,"$122,022.27 ","$96,905.10 "
,OTHER,,"1,852","$1,680,112.83 ","$1,331,137.63 "
,TOTAL,,"2,658","$1,802,135.10 ","$1,428,042.73 "
50225,80'S,,95,"$16,939.11 ","$13,403.34 "
,OTHER,,243,"$259,041.52 ","$205,555.76 "
,TOTAL,,338,"$275,980.63 ","$218,959.10 "
50230,80'S,,"2,426","$471,266.99 ","$372,776.79 "
,OTHER,,"4,781","$5,524,130.89 ","$4,383,480.32 "
,TOTAL,,"7,207","$5,995,397.88 ","$4,756,257.11 "
50234,80'S,,343,"$65,018.85 ","$51,683.73 "
,OTHER,,757,"$850,495.47 ","$675,808.03 "
,TOTAL,,"1,100","$915,514.32 ","$727,491.76 "
50236,80'S,,262,"$58,705.35 ","$46,505.17 "
,OTHER,,477,"$643,857.02 ","$513,634.00 "
,TOTAL,,739,"$702,562.37 ","$560,139.17 "
50240,80'S,,"1,068","$214,114.00 ","$168,579.18 "
,OTHER,,"2,459","$3,038,699.55 ","$2,395,461.35 "
,TOTAL,,"3,527","$3,252,813.55 ","$2,564,040.53 "
50250,80'S,,48,"$8,985.83 ","$6,993.41 "
,OTHER,,144,"$160,642.42 ","$127,029.19 "
,TOTAL,,192,"$169,628.25 ","$134,022.60 "
50280,80'S,,75,"$8,002.96 ","$6,111.20 "
,OTHER,,213,"$135,492.04 ","$106,195.94 "
,TOTAL,,288,"$143,495.00 ","$112,307.14 "
50290,80'S,,4,$394.57 ,$315.65 
,OTHER,,14,"$9,748.74 ","$7,245.70 "
,TOTAL,,18,"$10,143.31 ","$7,561.35 "
50300,OTHER,,1,$1.00 ,$1.00 
,TOTAL,,1,$1.00 ,$1.00 
50320,80'S,,37,"$7,800.53 ","$7,062.96 "
,OTHER,,157,"$150,125.57 ","$145,854.11 "
,TOTAL,,194,"$157,926.10 ","$152,917.07 "
50323,80'S,,450,"$11,742.08 ","$9,362.90 "
,OTHER,,"5,755","$729,435.31 ","$577,219.71 "
,TOTAL,,"6,205","$741,177.39 ","$586,582.61 "
50325,80'S,,155,"$3,774.47 ","$3,031.89 "
,OTHER,,"1,775","$193,225.78 ","$152,020.37 "
,TOTAL,,"1,930","$197,000.25 ","$155,052.26 "
50327,80'S,,200,"$3,328.24 ","$2,639.07 "
,OTHER,,"1,792","$182,332.74 ","$144,235.99 "
,TOTAL,,"1,992","$185,660.98 ","$146,875.06 "
50328,80'S,,141,"$1,906.68 ","$1,519.69 "
,OTHER,,"1,100","$95,622.92 ","$75,211.31 "
,TOTAL,,"1,241","$97,529.60 ","$76,731.00 "
50329,80'S,,5,$64.51 ,$51.61 
,OTHER,,173,"$14,278.65 ","$11,254.92 "
,TOTAL,,178,"$14,343.16 ","$11,306.53 "
50340,80'S,,5,$705.37 ,$564.29 
,OTHER,,38,"$30,248.02 ","$23,940.96 "
,TOTAL,,43,"$30,953.39 ","$24,505.25 "
50360,80'S,,"1,307","$444,629.16 ","$350,267.74 "
,OTHER,,"9,851","$20,575,567.32 ","$16,159,856.28 "
,TOTAL,,"11,158","$21,020,196.48 ","$16,510,124.02 "
50365,80'S,,22,"$9,559.27 ","$7,647.41 "
,OTHER,,101,"$251,478.29 ","$198,207.92 "
,TOTAL,,123,"$261,037.56 ","$205,855.33 "
50370,80'S,,97,"$15,049.61 ","$11,884.97 "
,OTHER,,"1,023","$952,228.98 ","$753,163.54 "
,TOTAL,,"1,120","$967,278.59 ","$765,048.51 "
50380,80'S,,7,"$1,329.78 ","$1,053.21 "
,OTHER,,28,"$33,268.44 ","$26,022.73 "
,TOTAL,,35,"$34,598.22 ","$27,075.94 "
50382,SG,,2,"$1,979.36 ","$1,583.49 "
,OTHER,,764,"$217,566.40 ","$172,367.07 "
,TOTAL,,766,"$219,545.76 ","$173,950.56 "
50384,OTHER,,352,"$87,097.15 ","$69,311.54 "
,TOTAL,,352,"$87,097.15 ","$69,311.54 "
50385,OTHER,,259,"$89,451.64 ","$71,001.49 "
,TOTAL,,259,"$89,451.64 ","$71,001.49 "
50386,SG,,1,$269.21 ,$215.37 
,OTHER,,132,"$61,116.40 ","$48,835.99 "
,TOTAL,,133,"$61,385.61 ","$49,051.36 "
50387,OTHER,,"2,263","$238,425.89 ","$186,698.71 "
,TOTAL,,"2,263","$238,425.89 ","$186,698.71 "
50389,OTHER,,"2,471","$131,506.80 ","$104,276.55 "
,TOTAL,,"2,471","$131,506.80 ","$104,276.55 "
50390,SG,,4,"$1,337.34 ","$1,069.86 "
,OTHER,,"9,952","$599,547.59 ","$475,105.49 "
,TOTAL,,"9,956","$600,884.93 ","$476,175.35 "
50391,OTHER,,385,"$35,449.93 ","$27,833.76 "
,TOTAL,,385,"$35,449.93 ","$27,833.76 "
50392,SG,,5,"$1,641.60 ","$1,313.28 "
,OTHER,,"18,688","$3,040,641.24 ","$2,414,557.41 "
,TOTAL,,"18,693","$3,042,282.84 ","$2,415,870.69 "
50393,SG,,9,"$3,896.38 ","$3,117.10 "
,OTHER,,"10,170","$2,097,739.03 ","$1,665,055.91 "
,TOTAL,,"10,179","$2,101,635.41 ","$1,668,173.01 "
50394,OTHER,,"28,163","$1,038,526.33 ","$821,021.64 "
,TOTAL,,"28,163","$1,038,526.33 ","$821,021.64 "
50395,SG,,2,$840.40 ,$672.32 
,OTHER,,"2,667","$368,996.65 ","$292,467.84 "
,TOTAL,,"2,669","$369,837.05 ","$293,140.16 "
50396,OTHER,,87,"$9,035.35 ","$7,086.30 "
,TOTAL,,87,"$9,035.35 ","$7,086.30 "
50398,SG,,11,"$3,615.88 ","$2,892.66 "
,OTHER,,"22,611","$1,849,247.78 ","$1,449,481.74 "
,TOTAL,,"22,622","$1,852,863.66 ","$1,452,374.40 "
50400,80'S,,85,"$14,591.52 ","$11,618.35 "
,OTHER,,169,"$169,984.74 ","$134,974.63 "
,TOTAL,,254,"$184,576.26 ","$146,592.98 "
50405,80'S,,22,"$4,634.93 ","$3,707.94 "
,OTHER,,70,"$91,267.35 ","$72,764.93 "
,TOTAL,,92,"$95,902.28 ","$76,472.87 "
50500,80'S,,27,"$3,543.07 ","$2,834.41 "
,OTHER,,121,"$70,379.99 ","$55,468.01 "
,TOTAL,,148,"$73,923.06 ","$58,302.42 "
50520,OTHER,,8,"$6,732.63 ","$5,386.11 "
,TOTAL,,8,"$6,732.63 ","$5,386.11 "
50525,OTHER,,1,$657.79 ,$526.23 
,TOTAL,,1,$657.79 ,$526.23 
50540,80'S,,2,$234.65 ,$187.72 
,OTHER,,11,"$11,364.11 ","$9,091.29 "
,TOTAL,,13,"$11,598.76 ","$9,279.01 "
50541,80'S,,73,"$9,581.12 ","$7,636.96 "
,OTHER,,292,"$217,260.04 ","$172,215.37 "
,TOTAL,,365,"$226,841.16 ","$179,852.33 "
50542,80'S,,462,"$80,994.74 ","$64,329.64 "
,OTHER,,"1,164","$1,249,679.00 ","$992,215.86 "
,TOTAL,,"1,626","$1,330,673.74 ","$1,056,545.50 "
50543,80'S,,488,"$111,279.58 ","$88,189.59 "
,OTHER,,"1,552","$2,145,731.34 ","$1,700,732.04 "
,TOTAL,,"2,040","$2,257,010.92 ","$1,788,921.63 "
50544,80'S,,87,"$16,629.27 ","$13,158.00 "
,OTHER,,264,"$303,970.28 ","$242,072.19 "
,TOTAL,,351,"$320,599.55 ","$255,230.19 "
50545,80'S,,"2,228","$461,895.13 ","$365,311.40 "
,OTHER,,"5,066","$6,322,721.96 ","$5,015,920.83 "
,TOTAL,,"7,294","$6,784,617.09 ","$5,381,232.23 "
50546,80'S,,754,"$138,046.97 ","$108,987.44 "
,OTHER,,"1,893","$2,062,524.04 ","$1,638,399.75 "
,TOTAL,,"2,647","$2,200,571.01 ","$1,747,387.19 "
50547,80'S,,340,"$75,937.55 ","$66,644.87 "
,OTHER,,"1,834","$2,088,729.60 ","$2,042,013.81 "
,TOTAL,,"2,174","$2,164,667.15 ","$2,108,658.68 "
50548,80'S,,652,"$135,957.98 ","$107,543.73 "
,OTHER,,"1,442","$1,798,640.68 ","$1,428,008.75 "
,TOTAL,,"2,094","$1,934,598.66 ","$1,535,552.48 "
50549,80'S,,11,"$1,824.47 ","$1,459.57 "
,OTHER,,87,"$64,390.15 ","$51,486.44 "
,TOTAL,,98,"$66,214.62 ","$52,946.01 "
50551,80'S,,2,$66.29 ,$53.03 
,OTHER,,158,"$36,622.99 ","$29,099.07 "
,TOTAL,,160,"$36,689.28 ","$29,152.10 "
50553,OTHER,,206,"$57,914.49 ","$45,707.27 "
,TOTAL,,206,"$57,914.49 ","$45,707.27 "
50555,OTHER,,81,"$25,544.50 ","$19,666.42 "
,TOTAL,,81,"$25,544.50 ","$19,666.42 "
50557,OTHER,,78,"$24,220.54 ","$19,376.46 "
,TOTAL,,78,"$24,220.54 ","$19,376.46 "
50561,80'S,,5,$291.62 ,$233.28 
,OTHER,,382,"$137,756.97 ","$109,078.87 "
,TOTAL,,387,"$138,048.59 ","$109,312.15 "
50562,80'S,,1,$86.87 ,$69.50 
,OTHER,,64,"$36,601.52 ","$29,173.19 "
,TOTAL,,65,"$36,688.39 ","$29,242.69 "
50570,OTHER,,51,"$21,415.77 ","$16,104.00 "
,TOTAL,,51,"$21,415.77 ","$16,104.00 "
50572,80'S,,1,$80.72 ,$64.58 
,OTHER,,22,"$9,464.50 ","$7,501.73 "
,TOTAL,,23,"$9,545.22 ","$7,566.31 "
50574,OTHER,,9,"$4,830.41 ","$3,824.83 "
,TOTAL,,9,"$4,830.41 ","$3,824.83 "
50575,OTHER,,137,"$90,426.29 ","$72,072.47 "
,TOTAL,,137,"$90,426.29 ","$72,072.47 "
50576,SG,,1,$625.00 ,$500.00 
,80'S,,1,$97.70 ,$78.16 
,OTHER,,18,"$9,976.31 ","$7,611.54 "
,TOTAL,,20,"$10,699.01 ","$8,189.70 "
50580,80'S,,2,$141.79 ,$113.43 
,OTHER,,60,"$31,416.12 ","$25,091.16 "
,TOTAL,,62,"$31,557.91 ","$25,204.59 "
50590,SG,,939,"$1,579,465.49 ","$1,237,768.34 "
,OTHER,,"57,415","$37,352,764.20 ","$29,410,097.94 "
,TOTAL,,"58,354","$38,932,229.69 ","$30,647,866.28 "
50592,OTHER,,"1,147","$504,338.88 ","$400,039.61 "
,TOTAL,,"1,147","$504,338.88 ","$400,039.61 "
50593,80'S,,62,"$4,385.87 ","$3,445.50 "
,OTHER,,882,"$402,422.51 ","$319,713.91 "
,TOTAL,,944,"$406,808.38 ","$323,159.41 "
50600,80'S,,11,"$1,100.56 ",$880.45 
,OTHER,,78,"$56,781.19 ","$44,326.40 "
,TOTAL,,89,"$57,881.75 ","$45,206.85 "
50605,80'S,,437,"$37,790.93 ","$30,171.73 "
,OTHER,,"2,603","$1,397,379.41 ","$1,108,899.63 "
,TOTAL,,"3,040","$1,435,170.34 ","$1,139,071.36 "
50610,80'S,,23,"$2,993.02 ","$2,394.41 "
,OTHER,,50,"$37,954.43 ","$30,262.24 "
,TOTAL,,73,"$40,947.45 ","$32,656.65 "
50620,80'S,,10,"$1,250.54 ",$953.29 
,OTHER,,32,"$21,520.92 ","$16,592.14 "
,TOTAL,,42,"$22,771.46 ","$17,545.43 "
50630,80'S,,17,"$1,909.34 ","$1,527.48 "
,OTHER,,75,"$49,985.63 ","$39,256.29 "
,TOTAL,,92,"$51,894.97 ","$40,783.77 "
50650,80'S,,104,"$14,156.77 ","$11,233.87 "
,OTHER,,273,"$214,517.45 ","$170,892.18 "
,TOTAL,,377,"$228,674.22 ","$182,126.05 "
50660,80'S,,22,"$2,952.80 ","$2,362.23 "
,OTHER,,50,"$43,009.50 ","$34,407.61 "
,TOTAL,,72,"$45,962.30 ","$36,769.84 "
50684,OTHER,,"1,648","$58,804.93 ","$46,609.77 "
,TOTAL,,"1,648","$58,804.93 ","$46,609.77 "
50686,OTHER,,1,$75.00 ,$60.00 
,TOTAL,,1,$75.00 ,$60.00 
50688,SG,,1,$427.92 ,$342.34 
,OTHER,,"2,486","$181,638.02 ","$141,587.16 "
,TOTAL,,"2,487","$182,065.94 ","$141,929.50 "
50690,OTHER,,"2,994","$189,337.51 ","$148,091.93 "
,TOTAL,,"2,994","$189,337.51 ","$148,091.93 "
50700,80'S,,15,"$1,862.19 ","$1,489.75 "
,OTHER,,94,"$72,402.54 ","$57,706.06 "
,TOTAL,,109,"$74,264.73 ","$59,195.81 "
50715,80'S,,372,"$56,283.98 ","$44,584.11 "
,OTHER,,"1,641","$1,574,915.63 ","$1,253,776.35 "
,TOTAL,,"2,013","$1,631,199.61 ","$1,298,360.46 "
50722,80'S,,5,$634.39 ,$507.51 
,OTHER,,52,"$38,970.03 ","$31,067.97 "
,TOTAL,,57,"$39,604.42 ","$31,575.48 "
50725,80'S,,7,$795.45 ,$636.36 
,OTHER,,15,"$14,233.03 ","$10,479.78 "
,TOTAL,,22,"$15,028.48 ","$11,116.14 "
50727,80'S,,29,"$1,809.46 ","$1,447.57 "
,OTHER,,164,"$67,985.18 ","$53,175.26 "
,TOTAL,,193,"$69,794.64 ","$54,622.83 "
50728,80'S,,14,"$1,301.73 ","$1,041.38 "
,OTHER,,61,"$29,846.07 ","$23,876.83 "
,TOTAL,,75,"$31,147.80 ","$24,918.21 "
50740,80'S,,18,"$2,916.05 ","$2,332.83 "
,OTHER,,72,"$64,147.08 ","$48,877.96 "
,TOTAL,,90,"$67,063.13 ","$51,210.79 "
50750,80'S,,3,$440.96 ,$352.77 
,OTHER,,6,"$6,179.37 ","$4,943.49 "
,TOTAL,,9,"$6,620.33 ","$5,296.26 "
50760,80'S,,103,"$14,582.18 ","$11,423.69 "
,OTHER,,426,"$373,728.23 ","$295,437.79 "
,TOTAL,,529,"$388,310.41 ","$306,861.48 "
50770,80'S,,3,$422.80 ,$338.24 
,OTHER,,26,"$26,322.44 ","$20,970.25 "
,TOTAL,,29,"$26,745.24 ","$21,308.49 "
50780,80'S,,181,"$29,339.02 ","$23,315.71 "
,OTHER,,837,"$834,540.33 ","$653,539.95 "
,TOTAL,,"1,018","$863,879.35 ","$676,855.66 "
50782,80'S,,3,$426.27 ,$341.02 
,OTHER,,13,"$11,688.87 ","$9,351.09 "
,TOTAL,,16,"$12,115.14 ","$9,692.11 "
50783,80'S,,7,"$1,304.00 ","$1,043.20 "
,OTHER,,21,"$21,068.44 ","$16,556.35 "
,TOTAL,,28,"$22,372.44 ","$17,599.55 "
50785,80'S,,116,"$20,817.03 ","$16,554.03 "
,OTHER,,403,"$442,543.19 ","$349,664.51 "
,TOTAL,,519,"$463,360.22 ","$366,218.54 "
50800,80'S,,29,"$3,552.99 ","$2,735.61 "
,OTHER,,111,"$82,459.48 ","$65,882.25 "
,TOTAL,,140,"$86,012.47 ","$68,617.86 "
50810,80'S,,2,$299.07 ,$239.26 
,OTHER,,9,"$8,275.74 ","$6,620.59 "
,TOTAL,,11,"$8,574.81 ","$6,859.85 "
50815,80'S,,9,"$1,423.11 ","$1,131.38 "
,OTHER,,45,"$45,135.93 ","$36,108.77 "
,TOTAL,,54,"$46,559.04 ","$37,240.15 "
50820,80'S,,251,"$47,747.19 ","$38,012.89 "
,OTHER,,814,"$952,621.62 ","$760,245.46 "
,TOTAL,,"1,065","$1,000,368.81 ","$798,258.35 "
50825,80'S,,26,"$5,622.09 ","$4,497.65 "
,OTHER,,145,"$217,750.47 ","$172,805.90 "
,TOTAL,,171,"$223,372.56 ","$177,303.55 "
50830,80'S,,20,"$4,658.61 ","$3,726.89 "
,OTHER,,61,"$90,878.45 ","$72,594.80 "
,TOTAL,,81,"$95,537.06 ","$76,321.69 "
50840,80'S,,4,$666.81 ,$533.45 
,OTHER,,32,"$35,431.95 ","$28,345.56 "
,TOTAL,,36,"$36,098.76 ","$28,879.01 "
50845,80'S,,8,"$1,352.10 ","$1,081.67 "
,OTHER,,73,"$66,797.23 ","$52,821.83 "
,TOTAL,,81,"$68,149.33 ","$53,903.50 "
50860,80'S,,4,$447.32 ,$357.86 
,OTHER,,22,"$15,778.50 ","$12,622.79 "
,TOTAL,,26,"$16,225.82 ","$12,980.65 "
50900,80'S,,18,"$1,465.84 ","$1,172.67 "
,OTHER,,87,"$51,710.14 ","$41,260.15 "
,TOTAL,,105,"$53,175.98 ","$42,432.82 "
50920,OTHER,,5,"$3,844.02 ","$3,075.21 "
,TOTAL,,5,"$3,844.02 ","$3,075.21 "
50930,80'S,,2,$239.20 ,$191.36 
,OTHER,,13,"$9,599.33 ","$7,679.47 "
,TOTAL,,15,"$9,838.53 ","$7,870.83 "
50940,80'S,,3,$264.49 ,$211.59 
,OTHER,,11,"$6,982.25 ","$5,585.81 "
,TOTAL,,14,"$7,246.74 ","$5,797.40 "
50945,80'S,,4,$530.33 ,$424.27 
,OTHER,,7,"$5,571.65 ","$4,457.32 "
,TOTAL,,11,"$6,101.98 ","$4,881.59 "
50947,80'S,,10,"$2,075.23 ","$1,660.18 "
,OTHER,,33,"$41,814.11 ","$33,451.28 "
,TOTAL,,43,"$43,889.34 ","$35,111.46 "
50948,80'S,,2,$411.10 ,$328.88 
,OTHER,,9,"$11,680.59 ","$9,344.48 "
,TOTAL,,11,"$12,091.69 ","$9,673.36 "
50949,80'S,,14,"$2,459.18 ","$1,967.36 "
,OTHER,,63,"$47,652.44 ","$38,121.98 "
,TOTAL,,77,"$50,111.62 ","$40,089.34 "
50951,80'S,,1,$23.90 ,$19.12 
